method	sim_method	rep	panel_ancestry	panel_n	trait	h2	p_causal	effect_dist	metric	value	n	n_cases	n_controls
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.01	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.01	spikeslab	beta_l2	0.156482102699292			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	AUC_raw	0.572481313845564	20000	2033	17967
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	AUC_full	0.579910493936922	20000	2033	17967
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	AUC_null	0.535912029352824	20000	2033	17967
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	AUC_incremental	0.0439984645840981	20000	2033	17967
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	pgs_var_mean	1.19249969896953	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	pgs_var_median	1.19048052896214	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	beta_l2	0.156577502014477			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	AUC_raw	0.53725383517902	20000	2050	17950
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	AUC_full	0.558220069298186	20000	2050	17950
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	AUC_null	0.543501705278891	20000	2050	17950
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	AUC_incremental	0.0147183640192948	20000	2050	17950
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	pgs_var_mean	1.14797938982124	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	pgs_var_median	1.14659595566145	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	beta_l2	0.157662487685682			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.2	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	AUC_raw	0.599845087501934	20000	1896	18104
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	AUC_full	0.607953186791366	20000	1896	18104
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	AUC_null	0.538424936046956	20000	1896	18104
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	AUC_incremental	0.0695282507444097	20000	1896	18104
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	pgs_var_mean	1.24934444784161	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	pgs_var_median	1.2472413290144	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	beta_l2	0.170830951149399			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	AUC_raw	0.718147295368557	20000	2056	17944
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	AUC_full	0.719875800371584	20000	2056	17944
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	AUC_null	0.525755468591433	20000	2056	17944
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	AUC_incremental	0.194120331780151	20000	2056	17944
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	pgs_var_mean	1.29216051043883	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	pgs_var_median	1.29043655477373	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	beta_l2	0.373199825812354			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.001	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	AUC_raw	0.629701831628633	20000	2013	17987
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	AUC_full	0.633790684672606	20000	2013	17987
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	AUC_null	0.532367210839003	20000	2013	17987
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	AUC_incremental	0.101423473833603	20000	2013	17987
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	pgs_var_mean	1.2957643770018	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	pgs_var_median	1.29158612143403	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	beta_l2	0.188799278779367			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	AUC_raw	0.605868975451707	20000	2002	17998
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	AUC_full	0.613968290849055	20000	2002	17998
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	AUC_null	0.542068332822861	20000	2002	17998
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	AUC_incremental	0.0718999580261942	20000	2002	17998
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	pgs_var_mean	1.24392166230876	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	pgs_var_median	1.24213515954635	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	beta_l2	0.167579360125712			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	AUC_raw	0.586963542016488	20000	2028	17972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	AUC_full	0.594209390368801	20000	2028	17972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	AUC_null	0.539000509668557	20000	2028	17972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	AUC_incremental	0.0552088807002433	20000	2028	17972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	pgs_var_mean	1.24849697886612	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	pgs_var_median	1.24738704522764	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	beta_l2	0.163343074418777			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev10	0.4	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	AUC_raw	0.512242023872005	20000	5846	14154
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	AUC_full	0.522125600845129	20000	5846	14154
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	AUC_null	0.517949590330614	20000	5846	14154
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	AUC_incremental	0.00417601051451477	20000	5846	14154
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	pgs_var_mean	1.091602520047	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	pgs_var_median	1.08991628107836	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	beta_l2	0.14868361652255			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	AUC_raw	0.519959649389533	20000	6034	13966
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	AUC_full	0.527194874184481	20000	6034	13966
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	AUC_null	0.518707787001635	20000	6034	13966
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	AUC_incremental	0.00848708718284585	20000	6034	13966
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	pgs_var_mean	1.11312479589434	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	pgs_var_median	1.11172590461942	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	beta_l2	0.161873579820524			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.001	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	AUC_raw	0.519876611219371	20000	6029	13971
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	AUC_full	0.528941682970313	20000	6029	13971
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	AUC_null	0.52103107117403	20000	6029	13971
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	AUC_incremental	0.00791061179628305	20000	6029	13971
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	pgs_var_mean	1.10323856506588	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	pgs_var_median	1.10175066604288	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	beta_l2	0.146973655577742			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	AUC_raw	0.521642866834432	20000	6061	13939
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	AUC_full	0.533218328110488	20000	6061	13939
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	AUC_null	0.527023151845801	20000	6061	13939
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	AUC_incremental	0.00619517626468702	20000	6061	13939
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	pgs_var_mean	1.1355271961678	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	pgs_var_median	1.13468146859825	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	beta_l2	0.150685305392407			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	AUC_raw	0.513566864337677	20000	6142	13858
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	AUC_full	0.527182368272809	20000	6142	13858
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	AUC_null	0.524176241422337	20000	6142	13858
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	AUC_incremental	0.0030061268504723	20000	6142	13858
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	pgs_var_mean	1.09545054426708	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	pgs_var_median	1.0934919523223	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	beta_l2	0.147792258385686			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.05	0.2	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	AUC_raw	0.531348749445433	20000	5873	14127
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	AUC_full	0.536953647997066	20000	5873	14127
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	AUC_null	0.519905615030184	20000	5873	14127
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	AUC_incremental	0.0170480329668818	20000	5873	14127
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	pgs_var_mean	1.13820485091822	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	pgs_var_median	1.13633096219145	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	beta_l2	0.148571027343943			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	gaussian	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	AUC_raw	0.560331123807099	20000	6012	13988
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	AUC_full	0.563460986710213	20000	6012	13988
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	AUC_null	0.519065160594834	20000	6012	13988
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	AUC_incremental	0.0443958261153796	20000	6012	13988
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	pgs_var_mean	1.15945286064832	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	pgs_var_median	1.15762958477046	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	beta_l2	0.206628639808658			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.001	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	AUC_raw	0.533162916742576	20000	6028	13972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	AUC_full	0.538894643966101	20000	6028	13972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	AUC_null	0.520618341147173	20000	6028	13972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	AUC_incremental	0.0182763028189282	20000	6028	13972
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	pgs_var_mean	1.12187181514559	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	pgs_var_median	1.12057289187634	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	beta_l2	0.156505083345071			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.01	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	AUC_raw	0.535032162540211	20000	6057	13943
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	AUC_full	0.542914356928408	20000	6057	13943
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	AUC_null	0.526813117076553	20000	6057	13943
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	AUC_incremental	0.0161012398518552	20000	6057	13943
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	pgs_var_mean	1.16393222029415	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	pgs_var_median	1.16278769100833	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	n_snps_after_rsid_mapping	666579			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	n_snps_in_output	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	n_snps_nonzero	623147			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	beta_l2	0.160880802686997			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	phi_value				
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.05	spikeslab	seed	1001			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	AUC_raw	0.526401983909681	20000	6118	13882
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	AUC_full	0.535327591135089	20000	6118	13882
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	AUC_null	0.524645450688164	20000	6118	13882
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	AUC_incremental	0.0106821404469248	20000	6118	13882
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	pgs_var_mean	1.15498211326096	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	pgs_var_median	1.15372726436929	20000		
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	n_snps_in_sumstats	708327			
prscs	hapnest_public	1	hapnest_AFR	50000	binary_prev30	0.1	0.2	spikeslab	n_snps_after_rsid_mapping	666579			
